stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,wheelchair_boarding,parent_station,platform_code
B04104P,,Sbr. MTsN 19,,-6.304958,106.80155,1,,0,2,,
B04105P,,Sbr. MTsN 20 Jakarta,,-6.2052,106.95985,1,,0,2,,
B04106P,,Sbr. MTsN 25 Jakarta,,-6.214833,106.89575,1,,0,2,,
B04107P,,Sbr. MTsN 38,,-6.158574,106.95734,1,,0,2,,
B04108P,,Sbr. MTsN 7 Model Jakarta,,-6.321445,106.88334,1,,0,2,,
B04109P,,Sbr. Multivision Tower,,-6.212375,106.83303,1,,0,2,,
B04110P,,Sbr. Mushola Al Achyar Cipete,,-6.262475,106.80417,1,,0,2,,
B04112P,,Sbr. Mushola Al Hidayah Bukit Duri,,-6.222635,106.85527,1,,0,2,,
B04113P,,Sbr. Mushola Al Mubarok,,-6.238954,106.7525,1,,0,2,,
B04114P,,Sbr. Mushola Al Muhajirin Cibubur,,-6.360664,106.87505,1,,0,2,,
B04115P,,Sbr. Mushola As Salam Batu Ampar,,-6.271206,106.86034,1,,0,2,,
B04119P,,Sbr. Nabawi Islamic Shool,,-6.205377,106.89027,1,,0,2,,
B04120P,,Sbr. Pabrik Plastik Sawah Mede,,-6.096495,106.71062,1,,0,2,,
B04121P,,Sbr. Pam Jaya DKI,,-6.203461,106.80803,1,,0,2,,
B04122P,,Sbr. Pansoshan Anak Putra Utama I,,-6.236966,106.91837,1,,0,2,,
B04123P,,Sbr. Panti Asuhan Anak Putra Utama 1,,-6.219368,106.90492,1,,0,2,,
B04124P,,Sbr. Panti Asuhan Desa Putra,,-6.3391,106.82848,1,,0,2,,
B04125P,,Sbr. Panti Asuhan Putera Mulia,,-6.188919,106.88855,1,,0,2,,
B04126P,,Sbr. Panti Sosial Bina Laras,,-6.319153,106.89018,1,,0,2,,
B04127P,,Sbr. Panti Sosial Bina Laras 1,,-6.146651,106.71804,1,,0,2,,
B04128P,,Sbr. Ps. Anyer Bahari,,-6.114155,106.87947,1,,0,2,,
B04129P,,Sbr. Ps. Benda,,-6.228018,106.91561,1,,0,2,,
B04130P,,Sbr. Ps. Bintang Mas,,-6.207673,106.79033,1,,0,2,,
B04131P,,Sbr. Ps. BKT Rorotan IX,,-6.15444,106.96992,1,,0,2,,
B04132P,,Sbr. Ps. Blok A,,-6.248294,106.79779,1,,0,2,,
B04133P,,Sbr. Ps. Bukit Duri,,-6.217564,106.85417,1,,0,2,,
B04134P,,Sbr. Ps. Bulak,,-6.214906,106.90402,1,,0,2,,
B04135P,,Sbr. Ps. Bulog,,-6.189358,106.87839,1,,0,2,,
B04136P,,Sbr. Ps. Cengkareng,,-6.151851,106.72708,1,,0,2,,
B04137P,,Sbr. Ps. Cibubur,,-6.345726,106.87231,1,,0,2,,
B04138P,,Sbr. Ps. Cipinang Kebembem,,-6.211874,106.88678,1,,0,2,,
B04139P,,Sbr. Ps. Deprok,,-6.218408,106.89398,1,,0,2,,
B04140P,,Sbr. Ps. Deprok 1,,-6.217656,106.89506,1,,0,2,,
B04142P,,Sbr. Ps. Gardu,,-6.289881,106.89302,1,,0,2,,
B04143P,,Sbr. Ps. Gembrong Baru,,-6.179851,106.8608,1,,0,2,,
B04145P,,Sbr. Ps. Hipli Semanan,,-6.156922,106.70563,1,,0,2,,
B04146P,,Sbr. Ps. Inpres Cipinang Besar,,-6.226687,106.88059,1,,0,2,,
B04147P,,Sbr. Ps. Jelambar Polri,,-6.160684,106.77849,1,,0,2,,
B04149P,,Sbr. Ps. Johar Baru,,-6.184282,106.85584,1,,0,2,,
B04150P,,Sbr. Ps. Jongkok,,-6.108859,106.93453,1,,0,2,,
B04151P,,Sbr. Ps. Kaget Pengadegan,,-6.250485,106.85654,1,,0,2,,
B04152P,,Sbr. Ps. Kamal,,-6.104541,106.70712,1,,0,2,,
B04153P,,Sbr. Ps. Kb. Pisang,,-6.152426,106.7807,1,,0,2,,
B04154P,,Sbr. Ps. Kembang,,-6.206049,106.78317,1,,0,2,,
B04155P,,Sbr. Ps. Kencar,,-6.185544,106.80374,1,,0,2,,
B04157P,,Sbr. Ps. Klender,,-6.212317,106.9009,1,,0,2,,
B04158P,,Sbr. Ps. Lokbin Muria,,-6.221093,106.83844,1,,0,2,,
B04159P,,Sbr. Ps. Lontar,,-6.119366,106.91014,1,,0,2,,
B04160P,,Sbr. Ps. Malaka Rorotan,,-6.14046,106.95523,1,,0,2,,
B04161P,,Sbr. Ps. Mandiri Kelapa Gading,,-6.160953,106.90872,1,,0,2,,
B04162P,,Sbr. Ps. Menteng Pulo,,-6.221484,106.84482,1,,0,2,,
B04163P,,Sbr. Ps. Mitra,,-6.145413,106.80705,1,,0,2,,
B04164P,,Sbr. Ps. Pagi Raya Cilincing,,-6.102788,106.93599,1,,0,2,,
B04165P,,Sbr. Ps. Palad,,-6.186795,106.90322,1,,0,2,,
B04166P,,Sbr. Ps. Palmerah,,-6.20749,106.79606,1,,0,2,,
B04167P,,Sbr. Ps. Pengampuan,,-6.199282,106.76093,1,,0,2,,
B04168P,,Sbr. Ps. Pisang,,-6.207759,106.79233,1,,0,2,,
B04169P,,Sbr. Ps. Puri,,-6.184274,106.75375,1,,0,2,,
B04170P,,Sbr. Ps. Rawa Bening,,-6.216795,106.87037,1,,0,2,,
B04171P,,Sbr. Ps. Rawasari,,-6.185708,106.87182,1,,0,2,,
B04172P,,Sbr. Ps. Slipi,,-6.190034,106.79557,1,,0,2,,
B04173P,,Sbr. Ps. Tebet Barat,,-6.239471,106.84771,1,,0,2,,
B04174P,,Sbr. Ps. Timbul,,-6.17296,106.7954,1,,0,2,,
B04176P,,Sbr. Ps. Ular Plumpang,,-6.13029,106.89447,1,,0,2,,
B04177P,,Sbr. Ps. Warakas,,-6.115584,106.8797,1,,0,2,,
B04178P,,Sbr. PAUD Bina Keluarga Balita,,-6.101793,106.69714,1,,0,2,,
B04179P,,Sbr. PAUD Bintang Pondok Bambu,,-6.245306,106.9058,1,,0,2,,
B04180P,,Sbr. PAUD Tunas Bahari,,-6.236813,106.915,1,,0,2,,
B04181P,,Sbr. Pemadam Ciracas,,-6.328416,106.87919,1,,0,2,,
B04182P,,Sbr. Pemadam Grogol Utara,,-6.213731,106.77765,1,,0,2,,
B04185P,,Sbr. Pemakaman Kramat Mengkok,,-6.138935,106.92196,1,,0,2,,
B04186P,,Sbr. Pengadegan Barat II,,-6.249469,106.85114,1,,0,2,,
B04187P,,Sbr. Pengadegan Selatan II,,-6.251274,106.8558,1,,0,2,,
B04189P,,Sbr. Perum Gading Kirana,,-6.145982,106.90123,1,,0,2,,
B04190P,,Sbr. Perum Kedoya Garden,,-6.180401,106.74982,1,,0,2,,
B04191P,,Sbr. Perum Mutiara Indah Rorotan,,-6.15611,106.96214,1,,0,2,,
B04117P,,Sbr. Mutiara Taman Palem 1,,-6.136725,106.73137,1,,0,2,,
B04192P,,Sbr. Perum Qoriyah Toyibah,,-6.19777,106.75877,1,,0,2,,
B04193P,,Sbr. Perum Rorotan Mas,,-6.157349,106.95938,1,,0,2,,
B04194P,,Sbr. Perum Sunter Hijau,,-6.156674,106.87902,1,,0,2,,
B04195P,,Sbr. Perum Taman Malaka,,-6.231282,106.92863,1,,0,2,,
B04196P,,Sbr. Perumahan BDN Cilandak,,-6.284324,106.79942,1,,0,2,,
B04197P,,Sbr. Perumahan Mawar Joglo,,-6.215335,106.7254,1,,0,2,,
B04198P,,Sbr. Perumahan Meruya Indah,,-6.201838,106.73995,1,,0,2,,
B04199P,,Sbr. Perumahan Walikota Jakbar,,-6.214257,106.72511,1,,0,2,,
B04200P,,Sbr. Pesona Kalisari,,-6.3376,106.85711,1,,0,2,,
B04201P,,Sbr. Pesona Square,,-6.379679,106.84426,1,,0,2,,
B04202P,,Sbr. PGP,,-6.203448,106.93456,1,,0,2,,
B04203P,,Sbr. Pintu 2 TMII Bawah,,-6.296173,106.8905,1,,0,2,,
B04204P,,Sbr. Pintu III Taman Mini,,-6.305526,106.88903,1,,0,2,,
B04205P,,Sbr. Pintu Ragunan Barat,,-6.31055,106.816,1,,0,2,,
B04206P,,Sbr. Pintu Timur Ragunan,,-6.31252,106.82568,1,,0,2,,
B04207P,,Sbr. Piranti Baja,,-6.118975,106.9288,1,,0,2,,
B04208P,,Sbr. PKP Jakarta Islamic School,,-6.339432,106.88349,1,,0,2,,
B04209P,,Sbr. Plaza Kemang 88,,-6.270024,106.81553,1,,0,2,,
B04211P,,Sbr. PLN Kramat Jati,,-6.283302,106.8716,1,,0,2,,
B04213P,,Sbr. Pluit Karang Cantik,,-6.111632,106.77866,1,,0,2,,
B04215P,,Sbr. Polsek Ciracas,,-6.290414,106.87138,1,,0,2,,
B04216P,,Sbr. Polsek Duren Sawit,,-6.248012,106.917,1,,0,2,,
B04217P,,Sbr. Polsek Jagakarsa,,-6.350808,106.80775,1,,0,2,,
B04218P,,Sbr. Polsek Makasar,,-6.29086,106.8844,1,,0,2,,
B04219P,,Sbr. Polsek Pasar Rebo,,-6.336816,106.86826,1,,0,2,,
B04220P,,Sbr. Polsek Pulo Gadung,,-6.209444,106.89101,1,,0,2,,
B04221P,,Sbr. Polsek Tj. Priok,,-6.115168,106.88061,1,,0,2,,
B04222P,,Sbr. Poltekkes Jakarta I Cilandak,,-6.302041,106.7904,1,,0,2,,
B04225P,,Sbr. Pondok Kelapa Indah,,-6.247668,106.92134,1,,0,2,,
B04226P,,Sbr. Pondok Kelapa Indah 2,,-6.247643,106.92236,1,,0,2,,
B04227P,,Sbr. Ponpes Alhikmah Rorotan,,-6.131475,106.95542,1,,0,2,,
B04228P,,Sbr. Ponpes Darunnajah,,-6.246854,106.76288,1,,0,2,,
B04229P,,Sbr. Ponpes Musyarrofah,,-6.225969,106.74447,1,,0,2,,
B04230P,,Sbr. Popki Cibubur,,-6.367222,106.88908,1,,0,2,,
B04231P,,Sbr. Port Medical Center,,-6.109966,106.88934,1,,0,2,,
B04232P,,Sbr. Portal Taman Ratu 1,,-6.165396,106.77005,1,,0,2,,
B04233P,,Sbr. Portal Taman Ratu 2,,-6.169592,106.76959,1,,0,2,,
B04234P,,Sbr. Pos Ayam,,-6.120909,106.92693,1,,0,2,,
B04235P,,Sbr. Pos RW 10 Jingga Raya,,-6.163652,106.90893,1,,0,2,,
B04237P,,Sbr. Pospol Pengumben,,-6.217071,106.76961,1,,0,2,,
B04238P,,Sbr. Pospol PIK Penggilingan,,-6.203474,106.93242,1,,0,2,,
B04239P,,Sbr. PPKD Jaktim,,-6.247603,106.94229,1,,0,2,,
B04240P,,Sbr. Premier Terrace,,-6.329219,106.87629,1,,0,2,,
B04241P,,Sbr. Pulau Sangiyang Lingkar Timur,,-6.193497,106.9437,1,,0,2,,
B04243P,,Sbr. Puri Ardhya Garini,,-6.256831,106.88392,1,,0,2,,
B04245P,,Sbr. Puri Margasatwa,,-6.311422,106.80873,1,,0,2,,
B04246P,,Sbr. Puri Swadaya,,-6.237118,106.9196,1,,0,2,,
B04247P,,Sbr. Pusat Promosi Industri Kayu Mebel,,-6.202664,106.90336,1,,0,2,,
B04248P,,Sbr. Puskesmas Cibubur,,-6.355815,106.8793,1,,0,2,,
B04249P,,Sbr. Puskesmas Halim 1,,-6.288242,106.89231,1,,0,2,,
B04250P,,Sbr. Puskesmas Jelambar II,,-6.160915,106.78719,1,,0,2,,
B04251P,,Sbr. Puskesmas Kel. Dukuh,,-6.302682,106.88015,1,,0,2,,
B04252P,,Sbr. Puskesmas Kel. Papanggo,,-6.129782,106.87238,1,,0,2,,
B04253P,,Sbr. Puskesmas Kel. Semper Barat II,,-6.136274,106.92173,1,,0,2,,
B04254P,,Sbr. Puskesmas Kel. Warakas,,-6.12074,106.87534,1,,0,2,,
B04255P,,Sbr. Puskesmas Malaka Sari,,-6.230547,106.92954,1,,0,2,,
B04256P,,Sbr. Puskesmas Meruya Utara,,-6.199776,106.74153,1,,0,2,,
B04257P,,Sbr. Puskesmas Pasar Minggu,,-6.320987,106.82535,1,,0,2,,
B04258P,,Sbr. Puskesmas Pasar Rebo,,-6.33914,106.86168,1,,0,2,,
B04259P,,Sbr. Puskesmas Pegangsaan Dua,,-6.181057,106.9142,1,,0,2,,
B04260P,,Sbr. Puskesmas Pondok Pinang,,-6.277472,106.77274,1,,0,2,,
B04261P,,Sbr. Puskesmas Rorotan,,-6.15737,106.95696,1,,0,2,,
B04263P,,Sbr. Puskesmas Setiabudi,,-6.206882,106.83363,1,,0,2,,
B04264P,,Sbr. Puskesmas Tambora,,-6.14751,106.80728,1,,0,2,,
B04265P,,Sbr. Raffles Christian School,,-6.279423,106.77872,1,,0,2,,
B04266P,,Sbr. Ramayana KDW,,-6.351769,106.88424,1,,0,2,,
B04267P,,Sbr. Ramayana Semper,,-6.127078,106.9171,1,,0,2,,
B04268P,,Sbr. Rorotan IX Gg. IV,,-6.160238,106.95943,1,,0,2,,
B04269P,,Sbr. Rorotan IX Gg. V,,-6.155838,106.95974,1,,0,2,,
B04270P,,Sbr. RPHU Rorotan,,-6.134433,106.95507,1,,0,2,,
B04271P,,Sbr. RPTRA Menara,,-6.213057,106.73131,1,,0,2,,
B04272P,,Sbr. RPTRA Radar Pembangunan,,-6.120126,106.89638,1,,0,2,,
B04273P,,Sbr. RPTRA Udara Segar 126,,-6.282577,106.86394,1,,0,2,,
B04274P,,Sbr. RS Anggrek Mas,,-6.203221,106.77291,1,,0,2,,
B04276P,,Sbr. RS Bhakti Mulia,,-6.199976,106.801,1,,0,2,,
B04277P,,Sbr. RS Ciputra,,-6.123741,106.70514,1,,0,2,,
B04278P,,Sbr. RS Dr Mintohardjo,,-6.211163,106.81237,1,,0,2,,
B04279P,,Sbr. RS Dr Suyoto,,-6.267609,106.7659,1,,0,2,,
B04280P,,Sbr. RS Gading Pluit,,-6.166641,106.91542,1,,0,2,,
B04282P,,Sbr. RS Haji Jakarta,,-6.290475,106.88914,1,,0,2,,
B04283P,,Sbr. RS Hermina Podomoro,,-6.145177,106.86148,1,,0,2,,
B04284P,,Sbr. RS Islam Pondok Kopi,,-6.220193,106.93904,1,,0,2,,
B04285P,,Sbr. RS Islam Sukapura,,-6.140258,106.92215,1,,0,2,,
B04286P,,Sbr. RS Marinir Cilandak,,-6.305692,106.81404,1,,0,2,,
B04287P,,Sbr. RS Mediros,,-6.179204,106.90379,1,,0,2,,
B04288P,,Sbr. RS Mitra Kelapa Gading,,-6.152509,106.89752,1,,0,2,,
B04289P,,Sbr. RS Mitra Keluarga Kalideres,,-6.149421,106.70268,1,,0,2,,
B04290P,,Sbr. RS Moh Ridwan Meuraksa,,-6.294767,106.88167,1,,0,2,,
B04291P,,Sbr. RS Mulyasari,,-6.129618,106.90613,1,,0,2,,
B04292P,,Sbr. RS Pelabuhan Jakarta,,-6.125076,106.91678,1,,0,2,,
B04293P,,Sbr. RS Pelni Petamburan,,-6.192916,106.80556,1,,0,2,,
B04295P,,Sbr. RS Siloam Kb. Jeruk,,-6.190301,106.763,1,,0,2,,
B04296P,,Sbr. RS Sukmul Sisma Medika,,-6.112369,106.88238,1,,0,2,,
B04297P,,Sbr. RS Zahirah,,-6.335205,106.82312,1,,0,2,,
B04298P,,Sbr. RSIA Aries,,-6.15769,106.80809,1,,0,2,,
B04299P,,Sbr. RSIA Asta Nugraha,,-6.221838,106.91491,1,,0,2,,
B04300P,,Sbr. RSUD Jagakarsa,,-6.316361,106.81173,1,,0,2,,
B04301P,,Sbr. RSUD Tanah Abang,,-6.191139,106.81506,1,,0,2,,
B04302P,,Sbr. Rsup Persahabatan,,-6.204183,106.88599,1,,0,2,,
B04303P,,Sbr. Rukan Balai Pustaka,,-6.198728,106.88593,1,,0,2,,
B04304P,,Sbr. Rukan Radin Inten II,,-6.235496,106.92272,1,,0,2,,
B04306P,,Sbr. Ruko Cempaka Mas,,-6.161876,106.87476,1,,0,2,,
B04308P,,Sbr. Ruko Gading Bukit Indah,,-6.149535,106.89919,1,,0,2,,
B04309P,,Sbr. Ruko Green Lake,,-6.177206,106.71073,1,,0,2,,
B04310P,,Sbr. Ruko Green Lake City,,-6.177542,106.71191,1,,0,2,,
B04311P,,Sbr. Ruko Moh Kahfi II,,-6.335886,106.82713,1,,0,2,,
B04312P,,Sbr. Ruko PIS 1,,-6.123985,106.73789,1,,0,2,,
B04313P,,Sbr. Ruko Taman Cemara,,-6.180871,106.97758,1,,0,2,,
B04314P,,Sbr. Rumkitban Bintaro,,-6.258342,106.75628,1,,0,2,,
B04315P,,Sbr. Rusun Rorotan,,-6.151877,106.9552,1,,0,2,,
B04316P,,Sbr. Sabar I Petukangan,,-6.240136,106.75254,1,,0,2,,
B04317P,,Sbr. Sakura Garden City,,-6.322659,106.88857,1,,0,2,,
B04318P,,Sbr. Sangrila Indah,,-6.237318,106.75925,1,,0,2,,
B04319P,,Sbr. SD Islam Al Izzah,,-6.182733,106.97719,1,,0,2,,
B04320P,,Sbr. SD Kartika X-2,,-6.25399,106.75647,1,,0,2,,
B04321P,,Sbr. SD Kartika X-4,,-6.259265,106.75617,1,,0,2,,
B04322P,,Sbr. SD Pelita Jati Padang,,-6.287103,106.82924,1,,0,2,,
B04323P,,Sbr. SDIT Assalaamah,,-6.192351,106.96612,1,,0,2,,
B04324P,,Sbr. SDN Batu Ampar 05,,-6.284554,106.86413,1,,0,2,,
B04325P,,Sbr. SDN Batu Ampar 07,,-6.284669,106.86303,1,,0,2,,
B04326P,,Sbr. SDN Bendungan Hilir 01,,-6.207379,106.80896,1,,0,2,,
B04327P,,Sbr. SDN Cakung Timur 05,,-6.165855,106.9624,1,,0,2,,
B04328P,,Sbr. SDN Cibubur 09/10/12/13,,-6.353168,106.87309,1,,0,2,,
B04329P,,Sbr. SDN Cibubur 11,,-6.342004,106.87382,1,,0,2,,
B04330P,,Sbr. SDN Cipedak 03,,-6.349013,106.80931,1,,0,2,,
B04331P,,Sbr. SDN Cipedak 05,,-6.354871,106.80112,1,,0,2,,
B04332P,,Sbr. SDN Cipete Selatan 01,,-6.272215,106.8015,1,,0,2,,
B04333P,,Sbr. SDN Dukuh 01,,-6.287962,106.87417,1,,0,2,,
B04336P,,Sbr. SDN Duren Sawit 01,,-6.226237,106.91338,1,,0,2,,
B04337P,,Sbr. SDN Duri Kepa 01,,-6.186108,106.77589,1,,0,2,,
B04339P,,Sbr. SDN Grogol Selatan 01,,-6.229029,106.77871,1,,0,2,,
B04340P,,Sbr. SDN Grogol Utara 03,,-6.21504,106.77758,1,,0,2,,
B04341P,,Sbr. SDN Jagakarsa 01,,-6.328227,106.82021,1,,0,2,,
B04342P,,Sbr. SDN Jagakarsa 05,,-6.337,106.81848,1,,0,2,,
B04343P,,Sbr. SDN Joglo 03,,-6.221973,106.73169,1,,0,2,,
B04344P,,Sbr. SDN Johar Baru 10,,-6.181178,106.86028,1,,0,2,,
B04345P,,Sbr. SDN Kalisari 01,,-6.336199,106.85448,1,,0,2,,
B04346P,,Sbr. SDN Kalisari 05,,-6.336733,106.8551,1,,0,2,,
B04347P,,Sbr. SDN Kap Pulo,,-6.178155,106.71357,1,,0,2,,
B04348P,,Sbr. SDN Kebagusan 01,,-6.305229,106.82731,1,,0,2,,
B04349P,,Sbr. SDN Kb. Baru 09,,-6.116121,106.92195,1,,0,2,,
B04350P,,Sbr. SDN Kb. Jeruk 08,,-6.198507,106.76694,1,,0,2,,
B04351P,,Sbr. SDN Kelapa Dua Wetan 01,,-6.343218,106.88552,1,,0,2,,
B04352P,,Sbr. SDN Kelapa Dua Wetan 04,,-6.34726,106.88333,1,,0,2,,
B04353P,,Sbr. SDN Kembangan Selatan 03,,-6.177936,106.74776,1,,0,2,,
B04354P,,Sbr. SDN Lagoa,,-6.11223,106.91162,1,,0,2,,
B04355P,,Sbr. SDN Lebak Bulus 01,,-6.30353,106.7836,1,,0,2,,
B04357P,,Sbr. SDN Meruya Utara 02,,-6.198705,106.74151,1,,0,2,,
B04358P,,Sbr. SDN Palmerah 07,,-6.205628,106.79661,1,,0,2,,
B04359P,,Sbr. SDN Palmerah 09,,-6.207764,106.78798,1,,0,2,,
B04360P,,Sbr. SDN Pegangsaan Dua 07,,-6.175269,106.91112,1,,0,2,,
B04361P,,Sbr. SDN Pekayon 10,,-6.340932,106.86095,1,,0,2,,
B04362P,,Sbr. SDN Pisangan Timur 10,,-6.204256,106.88253,1,,0,2,,
B04363P,,Sbr. SDN Pondok Kelapa 05,,-6.240433,106.94276,1,,0,2,,
B04364P,,Sbr. SDN Pulo Gebang 13,,-6.197029,106.96269,1,,0,2,,
B04365P,,Sbr. SDN Pulo Gebang 20,,-6.208103,106.95923,1,,0,2,,
B04366P,,Sbr. SDN Ragunan 14,,-6.298247,106.82639,1,,0,2,,
B04367P,,Sbr. SDN Rawamangun 05,,-6.188748,106.88039,1,,0,2,,
B04368P,,Sbr. SDN Rorotan 03,,-6.144294,106.95622,1,,0,2,,
B04369P,,Sbr. SDN Rorotan 07,,-6.146513,106.95644,1,,0,2,,
B04370P,,Sbr. SDN Semanan 01,,-6.159879,106.70493,1,,0,2,,
B04371P,,Sbr. SDN Srengseng Sawah 01,,-6.332916,106.83378,1,,0,2,,
B04372P,,Sbr. SDN Sukabumi Utara 03,,-6.20345,106.77466,1,,0,2,,
B04373P,,Sbr. SDN Sukabumi Utara 04,,-6.206558,106.77249,1,,0,2,,
B04375P,,Sbr. SDN Tengah 06,,-6.292621,106.86173,1,,0,2,,
B04376P,,Sbr. Sekolah Al Wahyu Cibubur,,-6.365818,106.88734,1,,0,2,,
B04377P,,Sbr. Sekolah Anglo Rawasari,,-6.186448,106.87326,1,,0,2,,
B04378P,,Sbr. Sekolah At Taqwa Karang Tengah,,-6.150003,106.97192,1,,0,2,,
B04379P,,Sbr. Sekolah Avicenna Jagakarsa,,-6.336338,106.82992,1,,0,2,,
B04380P,,Sbr. Sekolah Bethel,,-6.196189,106.80484,1,,0,2,,
B04381P,,Sbr. Sekolah Bhineka Tunggal Ika,,-6.15058,106.80752,1,,0,2,,
B04382P,,Sbr. Sekolah Charitas Pondok Labu,,-6.304955,106.79879,1,,0,2,,
B04383P,,Sbr. Sekolah Corpatarin,,-6.227355,106.94388,1,,0,2,,
B04384P,,Sbr. Sekolah Daarun Naiim,,-6.158908,106.70489,1,,0,2,,
B04385P,,Sbr. Sekolah Fajar Sion,,-6.138169,106.81723,1,,0,2,,
B04386P,,Sbr. Sekolah Islam Al Azhar Jagakarsa,,-6.330035,106.82621,1,,0,2,,
B04387P,,Sbr. Sekolah Islam Gugusan Bintang,,-6.333101,106.88173,1,,0,2,,
B04388P,,Sbr. Sekolah Islam PB Soedirman,,-6.314439,106.86316,1,,0,2,,
B04390P,,Sbr. Sekolah Keperawatan YPDR,,-6.311342,106.78859,1,,0,2,,
B04392P,,Sbr. Sekolah Malahayati,,-6.325906,106.8601,1,,0,2,,
B04393P,,Sbr. Sekolah Mutiara Warakas,,-6.116848,106.88045,1,,0,2,,
B04394P,,Sbr. Sekolah Pelita II Kb. Jeruk,,-6.16481,106.77141,1,,0,2,,
B04395P,,Sbr. Sekolah Saint Caroline,,-6.157308,106.87164,1,,0,2,,
B04396P,,Sbr. Sekolah Santo Bhudaya Agustinus,,-6.209788,106.8847,1,,0,2,,
B04397P,,Sbr. Sekolah Segar Amanah Klender,,-6.223898,106.90863,1,,0,2,,
B04398P,,Sbr. Sekolah Sinar Dharma,,-6.148846,106.80744,1,,0,2,,
B04399P,,Sbr. Sekolah Tj. Priok,,-6.114718,106.91093,1,,0,2,,
B04400P,,Sbr. Sekolah Tarsisius 2,,-6.199625,106.78244,1,,0,2,,
B04401P,,Sbr. Sekolah Yanindo Jakarta,,-6.119485,106.86672,1,,0,2,,
B04403P,,Sbr. Sekretariat 06 Wijaya Kusuma,,-6.155595,106.77781,1,,0,2,,
B04404P,,Sbr. Seksi Dinas Pendidikan Makasar,,-6.275565,106.87668,1,,0,2,,
B04405P,,Sbr. Semar,,-6.310513,106.8045,1,,0,2,,
B04406P,,Sbr. Sentra Timur,,-6.205428,106.94771,1,,0,2,,
B04407P,,Sbr. Sentral Bisnis Harapan Indah,,-6.191491,106.97667,1,,0,2,,
B04408P,,Sbr. Simpang Hadiah,,-6.161643,106.78415,1,,0,2,,
B04410P,,Sbr. Sisma Medikal,,-6.113231,106.91761,1,,0,2,,
B04411P,,Sbr. SIT I-II PIK,,-6.124122,106.74544,1,,0,2,,
B04412P,,Sbr. SIT III PIK,,-6.123717,106.74276,1,,0,2,,
B04413P,,Sbr. Slb Angkasa,,-6.255191,106.89134,1,,0,2,,
B04414P,,Sbr. Slipi Jaya,,-6.18974,106.79659,1,,0,2,,
B04415P,,Sbr. SMA Advent XV Ciracas,,-6.3444,106.88365,1,,0,2,,
B04416P,,Sbr. SMA Angkasa 1,,-6.249778,106.8827,1,,0,2,,
B04418P,,Sbr. SMAN 10,,-6.14688,106.82645,1,,0,2,,
B04419P,,Sbr. SMAN 108,,-6.253964,106.76384,1,,0,2,,
B04420P,,Sbr. SMAN 115,,-6.1502,106.95594,1,,0,2,,
B04422P,,Sbr. SMAN 21,,-6.184462,106.88737,1,,0,2,,
B04423P,,Sbr. SMAN 38,,-6.335833,106.83481,1,,0,2,,
B04424P,,Sbr. SMAN 42,,-6.255924,106.89172,1,,0,2,,
B04425P,,Sbr. SMAN 49,,-6.324613,106.81985,1,,0,2,,
B04426P,,Sbr. SMAN 5,,-6.159405,106.86722,1,,0,2,,
B04427P,,Sbr. SMAN 50,,-6.219581,106.89599,1,,0,2,,
B04428P,,Sbr. SMAN 51,,-6.276735,106.86069,1,,0,2,,
B04429P,,Sbr. SMAN 66,,-6.306177,106.80368,1,,0,2,,
B04430P,,Sbr. SMAN 67,,-6.27548,106.88618,1,,0,2,,
B04431P,,Sbr. SMAN 75,,-6.13518,106.9216,1,,0,2,,
B04432P,,Sbr. SMAN 78,,-6.192081,106.78223,1,,0,2,,
B04433P,,Sbr. SMAN 8,,-6.218237,106.85982,1,,0,2,,
B04435P,,Sbr. SMAN 85,,-6.215296,106.75997,1,,0,2,,
B04436P,,Sbr. SMAN 94,,-6.167405,106.70503,1,,0,2,,
B04437P,,Sbr. SMAN 95,,-6.126402,106.70406,1,,0,2,,
B04438P,,Sbr. SMK 57,,-6.291191,106.82342,1,,0,2,,
B04439P,,Sbr. SMK Al Hidayah 1,,-6.308208,106.81387,1,,0,2,,
B04440P,,Sbr. SMK Angkasa 2,,-6.252021,106.88972,1,,0,2,,
B04441P,,Sbr. SMK Averus Pondok Pinang,,-6.274743,106.77353,1,,0,2,,
B04443P,,Sbr. SMK Kartika X-2,,-6.252352,106.75638,1,,0,2,,
B04444P,,Sbr. SMK Kemala Bhayangkari I,,-6.210192,106.89382,1,,0,2,,
B04445P,,Sbr. SMK Malahayati Marunda,,-6.124292,106.95707,1,,0,2,,
B04446P,,Sbr. SMK Pelayaran Jakarta,,-6.127415,106.87358,1,,0,2,,
B04447P,,Sbr. SMK Satria Srengseng,,-6.208822,106.75881,1,,0,2,,
B04449P,,Sbr. SMKN 12,,-6.115799,106.88564,1,,0,2,,
B04450P,,Sbr. SMKN 22,,-6.294235,106.85558,1,,0,2,,
B04451P,,Sbr. SMKN 26,,-6.19404,106.88602,1,,0,2,,
B04453P,,Sbr. SMKN 4,,-6.14141,106.95573,1,,0,2,,
B04454P,,Sbr. SMKN 49,,-6.129632,106.95568,1,,0,2,,
B04455P,,Sbr. SMKN 52,,-6.365166,106.88592,1,,0,2,,
B04456P,,Sbr. SMKN 60,,-6.186045,106.7721,1,,0,2,,
B04457P,,Sbr. SMKN 63,,-6.35165,106.79853,1,,0,2,,
B04458P,,Sbr. SMP Dan SMK Bakti 17,,-6.348139,106.80957,1,,0,2,,
